employee_id,first_name,last_name,full_name,age,nationality,location,department,position,level,salary,bonus,arrears,conveyance_charge,monthly_lunch_plan,quarterly_spend_voucher,project_id
EMP-07197,David,Graves,David Graves,53,Indian,New York,Engineering,Engineering Manager,L4,116421,17672,0,1018,3086,4159,PRJ-103
EMP-07198,John,Lucas,John Lucas,51,British,Delhi,Product,Product Analyst,L1,93820,11544,0,4514,1974,5153,PRJ-101
EMP-07199,Michael,Bruce,Michael Bruce,35,German,London,HR,HR Associate,L5,72393,13434,0,1679,1554,10199,PRJ-101
EMP-07200,Jeremy,Vasquez,Jeremy Vasquez,43,British,Manchester,Product,Product Lead,L1,107928,17935,0,1037,1614,6048,PRJ-102
EMP-07201,Victoria,Hanson,Victoria Hanson,38,Canadian,Toronto,Operations,Operations Associate,L8,90434,13721,0,3779,1093,9708,PRJ-103
EMP-07202,Adam,Graves,Adam Graves,60,Australian,Toronto,Customer Support,Customer Support Engineer,L6,77818,5131,2972,4637,1954,6148,PRJ-105
EMP-07203,Sarah,Johnson,Sarah Johnson,26,Australian,Sydney,Operations,Operations Lead,L1,91346,11529,0,2622,3826,14826,PRJ-102
EMP-07204,Sarah,Graves,Sarah Graves,45,Canadian,Delhi,Customer Support,Customer Support Director,L8,125100,24734,3148,2072,2309,11477,PRJ-105
EMP-07205,Stephen,Graves,Stephen Graves,22,Indian,Delhi,HR,HR Engineer,L9,42623,5871,0,4620,2242,6935,PRJ-103
EMP-07206,Stephen,Davis,Stephen Davis,57,Canadian,Chennai,Data & AI,Data & AI Executive,L3,52238,7171,0,1031,2293,7846,PRJ-102
EMP-07207,Victoria,Taylor,Victoria Taylor,41,German,New York,Customer Support,Customer Support Executive,L10,82126,7186,0,3086,2724,12908,PRJ-103
EMP-07208,Sally,Dixon,Sally Dixon,32,German,Manchester,Product,Product Analyst,L3,52307,7681,4805,2653,2815,3050,PRJ-104
EMP-07209,Michael,Flores,Michael Flores,46,Australian,Pune,Data & AI,Data & AI Associate,L4,89187,11905,0,1196,2827,14658,PRJ-104
EMP-07210,David,Williams,David Williams,37,Canadian,Berlin,Operations,Operations Lead,L1,142063,12289,0,2241,3087,2941,PRJ-104
EMP-07211,David,Williams,David Williams,59,Indian,Toronto,Finance,Finance Lead,L8,50783,4078,3278,2115,1949,5932,PRJ-101
EMP-07212,James,Hanson,James Hanson,25,American,New York,Finance,Finance Director,L10,108846,12077,2395,4681,1867,7995,PRJ-105
EMP-07213,Joshua,Dixon,Joshua Dixon,52,Canadian,Delhi,HR,HR Executive,L9,121917,7670,0,1543,1375,13818,PRJ-101
EMP-07214,Stephen,Dixon,Stephen Dixon,41,Australian,Manchester,HR,HR Lead,L3,142994,26984,0,1024,3838,7223,PRJ-102
EMP-07215,Victoria,Bruce,Victoria Bruce,58,American,New York,HR,HR Director,L3,137117,26689,0,2560,3755,8237,PRJ-104
EMP-07216,Stephen,Bruce,Stephen Bruce,34,American,Delhi,Sales & Marketing,Sales & Marketing Lead,L4,70891,12928,0,4575,2305,7227,PRJ-104
EMP-07217,John,Williams,John Williams,21,Indian,Sydney,Engineering,Engineering Director,L2,78203,9442,4821,3658,3263,7427,PRJ-103
EMP-07218,Michael,Davis,Michael Davis,27,Canadian,Toronto,Data & AI,Data & AI Manager,L2,64244,12384,0,2786,2719,10083,PRJ-105
EMP-07219,David,Taylor,David Taylor,31,American,Delhi,HR,HR Engineer,L5,46374,8436,0,4079,1879,10219,PRJ-105
EMP-07220,Sally,Flores,Sally Flores,54,Australian,Chennai,HR,HR Lead,L4,81613,13409,0,3856,2003,11804,PRJ-101
EMP-07221,James,Oneal,James Oneal,55,German,Sydney,Sales & Marketing,Sales & Marketing Executive,L4,78396,5398,4083,2046,1914,4085,PRJ-103
EMP-07222,Stephen,Johnson,Stephen Johnson,54,Australian,London,Engineering,Engineering Associate,L10,50700,4841,0,1687,2098,13468,PRJ-104
EMP-07223,Sally,Vasquez,Sally Vasquez,33,Australian,Toronto,Customer Support,Customer Support Manager,L6,140859,10982,0,2271,2248,12694,PRJ-102
EMP-07224,Briana,Graves,Briana Graves,23,Indian,Manchester,Customer Support,Customer Support Manager,L8,66856,10801,2301,1185,2373,4560,PRJ-105
EMP-07225,Sally,Graves,Sally Graves,34,Indian,Berlin,Operations,Operations Executive,L5,109318,6245,0,2817,3872,4574,PRJ-102
EMP-07226,Adam,Hanson,Adam Hanson,35,British,Manchester,HR,HR Lead,L2,73351,9845,0,2409,3736,11663,PRJ-104
EMP-07227,Michael,Williams,Michael Williams,48,Australian,Manchester,Engineering,Engineering Analyst,L6,103418,12399,0,2787,3614,9161,PRJ-103
EMP-07228,Adam,Oneal,Adam Oneal,57,Australian,New York,HR,HR Engineer,L2,55898,8034,0,4707,2783,5188,PRJ-101
EMP-07229,David,Oneal,David Oneal,27,German,Sydney,HR,HR Executive,L2,111004,6745,2644,2203,3601,2401,PRJ-102
EMP-07230,Jeremy,Graves,Jeremy Graves,46,American,Manchester,Data & AI,Data & AI Manager,L8,72090,11162,0,4314,2616,11362,PRJ-105
EMP-07231,Joshua,Lucas,Joshua Lucas,45,Australian,Chennai,Finance,Finance Scientist,L1,75489,15080,3120,1961,2411,13615,PRJ-101
EMP-07232,Sarah,Davis,Sarah Davis,49,American,London,Customer Support,Customer Support Lead,L8,85847,16810,0,2555,3498,11220,PRJ-104
EMP-07233,John,Dixon,John Dixon,21,Canadian,Delhi,Sales & Marketing,Sales & Marketing Executive,L6,146447,14538,0,4786,2033,14524,PRJ-105
EMP-07234,Sally,Williams,Sally Williams,46,Indian,Sydney,HR,HR Analyst,L1,147786,22287,0,3641,1458,14506,PRJ-104
EMP-07235,Adam,Oneal,Adam Oneal,29,Indian,London,Customer Support,Customer Support Director,L9,56398,8027,0,4952,1235,5274,PRJ-101
EMP-07236,Michael,Johnson,Michael Johnson,24,Indian,Chennai,Finance,Finance Director,L7,140803,19577,0,4315,1640,11181,PRJ-101
EMP-07237,Sarah,Oneal,Sarah Oneal,40,Canadian,Berlin,Operations,Operations Director,L5,42194,2390,0,3176,3181,3978,PRJ-101
EMP-07238,Adam,Taylor,Adam Taylor,48,German,Munich,Operations,Operations Engineer,L2,44727,3387,0,3556,3081,7793,PRJ-104
EMP-07239,Janet,Hanson,Janet Hanson,27,American,Munich,Finance,Finance Director,L10,127229,15824,0,1702,1441,8076,PRJ-103
EMP-07240,Janet,Johnson,Janet Johnson,36,German,Sydney,Finance,Finance Manager,L7,75969,9616,3890,2523,3279,11406,PRJ-104
EMP-07241,David,Graves,David Graves,46,British,Berlin,Customer Support,Customer Support Lead,L1,147313,11914,0,4559,1214,14070,PRJ-101
EMP-07242,Sally,Smith,Sally Smith,41,American,Sydney,Engineering,Engineering Manager,L5,42063,7889,3886,1426,3569,11124,PRJ-103
EMP-07243,Sally,Smith,Sally Smith,42,Canadian,Manchester,Customer Support,Customer Support Analyst,L4,79212,11207,0,2156,2709,6896,PRJ-103
EMP-07244,James,Lucas,James Lucas,35,Canadian,Pune,Sales & Marketing,Sales & Marketing Director,L6,100374,5790,0,1221,1957,12757,PRJ-103
EMP-07245,Michael,Lucas,Michael Lucas,48,British,Toronto,Sales & Marketing,Sales & Marketing Lead,L1,103512,13829,3934,2750,2951,9835,PRJ-103
EMP-07246,Victoria,Smith,Victoria Smith,47,American,Toronto,Customer Support,Customer Support Associate,L2,114475,22446,1775,1818,2838,4689,PRJ-102
EMP-07247,Jeremy,Lucas,Jeremy Lucas,35,Canadian,London,Data & AI,Data & AI Analyst,L5,67238,6069,0,3527,2782,12201,PRJ-103
EMP-07248,Jeremy,Lucas,Jeremy Lucas,41,Indian,Delhi,Engineering,Engineering Analyst,L10,112141,21681,0,4896,2987,12440,PRJ-104
EMP-07249,Jeremy,Bruce,Jeremy Bruce,21,British,New York,Data & AI,Data & AI Associate,L8,95685,10112,0,3861,3805,11785,PRJ-102
EMP-07250,Briana,Williams,Briana Williams,34,German,Toronto,Finance,Finance Lead,L4,89726,4789,0,4696,1747,10751,PRJ-101
EMP-07251,Stephen,Taylor,Stephen Taylor,58,American,Pune,Data & AI,Data & AI Scientist,L10,112547,21824,0,1360,3428,13843,PRJ-105
EMP-07252,Joshua,Taylor,Joshua Taylor,21,German,Chennai,Customer Support,Customer Support Engineer,L3,80084,9892,4700,4703,2239,9216,PRJ-104
EMP-07253,Sally,Bruce,Sally Bruce,52,American,Pune,Customer Support,Customer Support Engineer,L7,107812,19959,0,4222,2423,7348,PRJ-104
EMP-07254,Sally,Bruce,Sally Bruce,29,Australian,New York,Operations,Operations Analyst,L8,124726,18139,0,4298,3966,4916,PRJ-104
EMP-07255,Joshua,Smith,Joshua Smith,58,German,New York,Product,Product Scientist,L8,45696,4163,2967,3486,3750,9892,PRJ-101
EMP-07256,Stephen,Smith,Stephen Smith,51,British,New York,Product,Product Lead,L2,135256,7989,4464,2544,2255,11294,PRJ-102
EMP-07257,Sally,Lucas,Sally Lucas,58,American,Chennai,Product,Product Lead,L8,89887,5903,1851,3760,3548,10334,PRJ-104
EMP-07258,Briana,Graves,Briana Graves,51,British,London,Engineering,Engineering Engineer,L3,114929,20654,0,1261,1779,2002,PRJ-105
EMP-07259,Michael,Williams,Michael Williams,30,British,Toronto,Sales & Marketing,Sales & Marketing Director,L7,146490,10621,0,1202,2038,10993,PRJ-101
EMP-07260,Sally,Williams,Sally Williams,44,German,Munich,Operations,Operations Engineer,L10,108801,17286,0,2170,3298,9962,PRJ-104
EMP-07261,Sarah,Smith,Sarah Smith,56,Canadian,Manchester,Finance,Finance Lead,L7,54492,6613,0,2231,1628,7775,PRJ-102
EMP-07262,James,Hanson,James Hanson,39,Canadian,Berlin,Sales & Marketing,Sales & Marketing Analyst,L9,74043,7673,0,2963,1369,2224,PRJ-101
EMP-07263,Joshua,Lucas,Joshua Lucas,57,Canadian,Munich,Data & AI,Data & AI Lead,L4,83264,8226,0,3854,2658,9964,PRJ-103
EMP-07264,Stephen,Lucas,Stephen Lucas,51,German,Berlin,Customer Support,Customer Support Executive,L7,124549,24256,0,3645,1151,4534,PRJ-105
EMP-07265,Stephen,Smith,Stephen Smith,51,Canadian,Pune,Sales & Marketing,Sales & Marketing Analyst,L6,141764,17693,0,3780,3046,7132,PRJ-105
EMP-07266,John,Vasquez,John Vasquez,48,Indian,New York,Engineering,Engineering Lead,L1,148234,18064,0,1917,3507,14468,PRJ-104
EMP-07267,Joshua,Hanson,Joshua Hanson,43,Indian,Munich,Customer Support,Customer Support Manager,L10,71062,9521,0,1586,2692,2425,PRJ-104
EMP-07268,John,Flores,John Flores,25,Australian,Chennai,Product,Product Engineer,L10,86652,10874,4632,3193,1282,13662,PRJ-102
EMP-07269,Joshua,Hanson,Joshua Hanson,25,Indian,London,HR,HR Manager,L2,81455,12492,0,3904,2794,12195,PRJ-103
EMP-07270,Jeremy,Oneal,Jeremy Oneal,58,Australian,Delhi,HR,HR Manager,L2,87201,14087,0,4339,3779,7992,PRJ-104
EMP-07271,Jeremy,Graves,Jeremy Graves,21,Australian,Chennai,Finance,Finance Associate,L2,115001,16987,0,3513,3188,2132,PRJ-103
EMP-07272,James,Johnson,James Johnson,51,American,London,Customer Support,Customer Support Executive,L9,120041,21827,0,3974,2384,5396,PRJ-101
EMP-07273,John,Vasquez,John Vasquez,54,American,Munich,Finance,Finance Associate,L10,115111,14991,1772,1579,3889,9437,PRJ-104
EMP-07274,Jeremy,Flores,Jeremy Flores,56,British,London,Customer Support,Customer Support Director,L4,53191,10412,2050,3153,1091,5799,PRJ-103
EMP-07275,Briana,Lucas,Briana Lucas,33,British,Delhi,Finance,Finance Scientist,L7,112101,17539,1183,3351,2913,7374,PRJ-101
EMP-07276,Sally,Williams,Sally Williams,38,American,Berlin,Data & AI,Data & AI Executive,L7,95850,6939,0,1926,2249,12716,PRJ-103
EMP-07277,Michael,Dixon,Michael Dixon,48,Canadian,London,Engineering,Engineering Associate,L2,104002,8475,0,1691,3160,2930,PRJ-103
EMP-07278,Janet,Flores,Janet Flores,45,German,Pune,Engineering,Engineering Executive,L10,136292,12308,0,3823,1018,6603,PRJ-102
EMP-07279,David,Taylor,David Taylor,45,Australian,Chennai,Sales & Marketing,Sales & Marketing Director,L5,65849,10190,4148,3363,1495,13795,PRJ-103
EMP-07280,David,Dixon,David Dixon,31,Canadian,Sydney,Sales & Marketing,Sales & Marketing Manager,L4,40647,7159,0,3511,3264,14844,PRJ-102
EMP-07281,Briana,Bruce,Briana Bruce,44,Canadian,Delhi,Operations,Operations Associate,L2,116530,10013,0,2858,2590,8093,PRJ-104
EMP-07282,Joshua,Vasquez,Joshua Vasquez,29,Australian,Toronto,Sales & Marketing,Sales & Marketing Engineer,L3,135800,10192,2311,3529,3527,9095,PRJ-103
EMP-07283,Stephen,Graves,Stephen Graves,35,Indian,Munich,Sales & Marketing,Sales & Marketing Director,L1,126719,21697,0,2492,1690,6475,PRJ-102
EMP-07284,Adam,Oneal,Adam Oneal,57,Indian,Berlin,Sales & Marketing,Sales & Marketing Engineer,L1,133084,16610,0,1125,2953,4517,PRJ-102
EMP-07285,Sarah,Dixon,Sarah Dixon,42,Canadian,Pune,Data & AI,Data & AI Analyst,L10,65324,6289,0,3945,3312,14174,PRJ-104
EMP-07286,Sarah,Bruce,Sarah Bruce,53,Canadian,Delhi,Sales & Marketing,Sales & Marketing Lead,L10,92442,6908,0,1729,3247,3932,PRJ-105
EMP-07287,Victoria,Lucas,Victoria Lucas,54,American,Manchester,Data & AI,Data & AI Manager,L10,54306,9830,0,4670,1232,4780,PRJ-101
EMP-07288,David,Oneal,David Oneal,33,Canadian,Munich,Operations,Operations Scientist,L6,77385,12416,0,1590,1723,4671,PRJ-103
EMP-07289,Sally,Johnson,Sally Johnson,25,British,Chennai,Operations,Operations Lead,L6,139765,8952,3335,2533,1135,6015,PRJ-102
EMP-07290,Sarah,Hanson,Sarah Hanson,51,American,New York,Product,Product Associate,L2,107616,16645,0,4811,1306,6700,PRJ-104
EMP-07291,Victoria,Taylor,Victoria Taylor,30,British,Chennai,Finance,Finance Executive,L9,103302,19301,0,2204,2586,9103,PRJ-104
EMP-07292,Briana,Flores,Briana Flores,22,German,Manchester,Data & AI,Data & AI Scientist,L2,62608,3513,0,2302,3285,13040,PRJ-101
EMP-07293,Sally,Taylor,Sally Taylor,42,Indian,Manchester,Data & AI,Data & AI Analyst,L9,124120,10779,0,3371,1526,13345,PRJ-101
EMP-07294,Sarah,Vasquez,Sarah Vasquez,38,Australian,New York,Data & AI,Data & AI Director,L5,132349,20534,0,1562,1063,7538,PRJ-105
EMP-07295,Janet,Smith,Janet Smith,53,German,Delhi,Operations,Operations Engineer,L3,117361,14917,0,4991,3590,11042,PRJ-105
EMP-07296,Jeremy,Hanson,Jeremy Hanson,29,German,Sydney,Product,Product Associate,L6,53352,7000,0,4361,3041,2257,PRJ-101
EMP-07297,Briana,Dixon,Briana Dixon,24,German,Chennai,HR,HR Associate,L7,83202,7637,0,1252,2986,10339,PRJ-101
EMP-07298,Briana,Lucas,Briana Lucas,26,British,Delhi,Data & AI,Data & AI Scientist,L9,62577,9541,0,2571,3755,4699,PRJ-101
EMP-07299,Jeremy,Oneal,Jeremy Oneal,22,American,Berlin,Customer Support,Customer Support Analyst,L5,108472,17633,1456,4364,1359,6348,PRJ-102
EMP-07300,Jeremy,Davis,Jeremy Davis,37,British,Sydney,Product,Product Engineer,L10,60951,10843,0,1974,2036,12696,PRJ-101
EMP-07301,Sarah,Dixon,Sarah Dixon,35,Australian,Chennai,Finance,Finance Engineer,L3,49189,4161,0,4135,2690,14487,PRJ-102
EMP-07302,John,Bruce,John Bruce,35,British,Manchester,Finance,Finance Director,L10,57095,3613,3654,2118,2862,12820,PRJ-101
EMP-07303,David,Dixon,David Dixon,51,American,Berlin,HR,HR Executive,L5,76267,9731,0,3463,2818,2431,PRJ-102
EMP-07304,Janet,Oneal,Janet Oneal,55,Canadian,Sydney,Data & AI,Data & AI Lead,L4,76428,5328,0,4675,2506,6014,PRJ-103
EMP-07305,Briana,Dixon,Briana Dixon,33,Australian,London,HR,HR Director,L3,124960,17678,0,3962,3605,10043,PRJ-105
EMP-07306,Adam,Bruce,Adam Bruce,43,Canadian,Chennai,Finance,Finance Engineer,L1,129542,23562,0,3666,3222,3698,PRJ-105
EMP-07307,David,Johnson,David Johnson,52,Canadian,Pune,Engineering,Engineering Associate,L4,107556,17033,0,2360,2571,12889,PRJ-104
EMP-07308,Sarah,Dixon,Sarah Dixon,41,German,London,Data & AI,Data & AI Associate,L5,118333,19502,0,4595,2620,4737,PRJ-102
EMP-07309,Victoria,Hanson,Victoria Hanson,32,Canadian,Munich,Finance,Finance Executive,L3,55791,7115,0,1970,2206,13203,PRJ-102
EMP-07310,John,Hanson,John Hanson,51,American,Munich,Finance,Finance Lead,L10,82569,11767,0,1043,3186,10415,PRJ-103
EMP-07311,Janet,Smith,Janet Smith,40,Australian,Toronto,Operations,Operations Manager,L1,132186,14893,0,2873,3528,6761,PRJ-105
EMP-07312,David,Flores,David Flores,53,German,Toronto,Finance,Finance Scientist,L10,105408,10185,0,4139,2790,5902,PRJ-102
EMP-07313,James,Davis,James Davis,28,American,Delhi,Product,Product Associate,L4,92086,16182,0,1383,2997,7652,PRJ-105
EMP-07314,Janet,Oneal,Janet Oneal,50,Australian,Pune,Data & AI,Data & AI Lead,L7,105167,16587,0,3613,2913,9916,PRJ-101
EMP-07315,David,Dixon,David Dixon,48,British,Manchester,Sales & Marketing,Sales & Marketing Engineer,L3,120930,22317,4434,1309,1415,12518,PRJ-104
EMP-07316,Janet,Taylor,Janet Taylor,44,Indian,Munich,HR,HR Lead,L9,138622,10128,3415,2314,3016,6767,PRJ-101
EMP-07317,David,Oneal,David Oneal,33,British,Toronto,Engineering,Engineering Executive,L8,44239,8041,0,1193,1286,2716,PRJ-104
EMP-07318,Briana,Johnson,Briana Johnson,21,Indian,New York,Sales & Marketing,Sales & Marketing Executive,L8,141034,21654,0,3544,3594,8238,PRJ-101
EMP-07319,Victoria,Graves,Victoria Graves,51,German,Sydney,HR,HR Engineer,L7,78242,8048,0,2306,2110,13601,PRJ-104
EMP-07320,Sally,Graves,Sally Graves,33,Australian,Pune,Operations,Operations Manager,L10,134898,11414,1554,4064,2538,14853,PRJ-103
EMP-07321,Janet,Graves,Janet Graves,58,German,New York,Engineering,Engineering Scientist,L8,94794,16983,0,4221,1562,12883,PRJ-103
EMP-07322,Stephen,Lucas,Stephen Lucas,44,Australian,Delhi,Sales & Marketing,Sales & Marketing Director,L2,144236,28501,0,2550,2565,6170,PRJ-104
EMP-07323,David,Dixon,David Dixon,53,Australian,Manchester,Sales & Marketing,Sales & Marketing Scientist,L8,92397,12818,0,1302,3909,5881,PRJ-102
EMP-07324,Sally,Davis,Sally Davis,39,German,Toronto,Operations,Operations Scientist,L7,51472,5833,0,2794,2242,10990,PRJ-102
EMP-07325,Joshua,Hanson,Joshua Hanson,45,German,Munich,Finance,Finance Analyst,L3,76169,9407,0,1646,1858,10355,PRJ-104
EMP-07326,Joshua,Bruce,Joshua Bruce,53,Indian,New York,Engineering,Engineering Scientist,L7,61629,10583,0,2067,3020,14334,PRJ-101
EMP-07327,Stephen,Lucas,Stephen Lucas,30,German,Munich,Sales & Marketing,Sales & Marketing Director,L1,114894,13036,0,2241,3099,8964,PRJ-104
EMP-07328,Stephen,Dixon,Stephen Dixon,21,American,Berlin,HR,HR Lead,L9,75312,5135,0,4992,3458,13932,PRJ-102
EMP-07329,Adam,Graves,Adam Graves,27,British,Delhi,Engineering,Engineering Executive,L3,136316,15347,4908,1872,2250,7144,PRJ-101
EMP-07330,Adam,Hanson,Adam Hanson,25,American,Berlin,HR,HR Engineer,L7,121895,17077,2966,2864,2492,8114,PRJ-101
EMP-07331,Sally,Williams,Sally Williams,36,Australian,Manchester,Customer Support,Customer Support Analyst,L3,44621,7253,0,3018,1433,10426,PRJ-103
EMP-07332,James,Oneal,James Oneal,28,Indian,Chennai,Finance,Finance Scientist,L6,97635,12993,0,4126,2548,8588,PRJ-105
EMP-07333,Michael,Taylor,Michael Taylor,21,German,London,Engineering,Engineering Scientist,L6,132738,18883,1497,3246,3512,9389,PRJ-105
EMP-07334,Stephen,Taylor,Stephen Taylor,27,German,Munich,Data & AI,Data & AI Lead,L2,136779,26391,0,1988,2128,4875,PRJ-103
EMP-07335,Sarah,Graves,Sarah Graves,26,American,Sydney,Data & AI,Data & AI Manager,L3,68897,13274,0,2622,2521,2092,PRJ-105
EMP-07336,John,Dixon,John Dixon,58,American,Sydney,HR,HR Executive,L3,116024,14541,0,2802,1785,2610,PRJ-104
EMP-07337,Janet,Davis,Janet Davis,25,German,Munich,Product,Product Engineer,L8,61236,6226,0,2413,2172,8200,PRJ-104
EMP-07338,David,Lucas,David Lucas,29,British,Munich,Sales & Marketing,Sales & Marketing Executive,L9,145631,15355,0,4371,1390,8027,PRJ-102
EMP-07339,Joshua,Flores,Joshua Flores,39,Canadian,Sydney,Finance,Finance Director,L10,52443,6292,0,2191,3150,13059,PRJ-102
EMP-07340,John,Vasquez,John Vasquez,26,British,New York,Customer Support,Customer Support Manager,L1,142057,7813,0,3607,2046,3090,PRJ-103
EMP-07341,Victoria,Hanson,Victoria Hanson,52,American,Toronto,Data & AI,Data & AI Scientist,L1,143694,11391,0,1909,1049,6746,PRJ-105
EMP-07342,Michael,Vasquez,Michael Vasquez,32,German,Toronto,Operations,Operations Analyst,L2,147375,7842,3583,3529,1554,8697,PRJ-103
EMP-07343,James,Smith,James Smith,24,German,Berlin,Sales & Marketing,Sales & Marketing Lead,L1,58043,3229,0,4715,2949,8155,PRJ-105
EMP-07344,Michael,Vasquez,Michael Vasquez,36,British,London,Sales & Marketing,Sales & Marketing Scientist,L6,111907,9081,0,1763,1485,14414,PRJ-103
EMP-07345,Briana,Davis,Briana Davis,58,Indian,Munich,Sales & Marketing,Sales & Marketing Manager,L2,76200,14609,0,3535,1018,8903,PRJ-105
EMP-07346,Stephen,Hanson,Stephen Hanson,38,British,New York,Operations,Operations Engineer,L1,94190,12475,0,2594,3632,13969,PRJ-102
EMP-07347,James,Dixon,James Dixon,42,Australian,London,Finance,Finance Analyst,L1,148103,22753,0,2031,1898,3792,PRJ-101
EMP-07348,Janet,Flores,Janet Flores,37,Indian,Delhi,Data & AI,Data & AI Scientist,L4,79660,15629,0,1249,3006,12507,PRJ-105
EMP-07349,Victoria,Smith,Victoria Smith,42,German,Chennai,HR,HR Lead,L1,131503,14112,0,1218,3637,11868,PRJ-104
EMP-07350,Sally,Graves,Sally Graves,44,Australian,Chennai,Product,Product Engineer,L10,121339,6321,0,2618,2280,3984,PRJ-102
EMP-07351,Victoria,Lucas,Victoria Lucas,24,Australian,Chennai,Data & AI,Data & AI Associate,L4,51388,5428,0,1982,2027,11640,PRJ-104
EMP-07352,Janet,Graves,Janet Graves,34,Canadian,New York,Finance,Finance Engineer,L9,105046,16271,1022,1716,1356,13079,PRJ-105
EMP-07353,Jeremy,Taylor,Jeremy Taylor,42,British,London,Data & AI,Data & AI Analyst,L5,96902,13032,0,4000,2364,6541,PRJ-105
EMP-07354,Sarah,Flores,Sarah Flores,45,American,Pune,Finance,Finance Lead,L1,81723,7280,0,1307,1083,9775,PRJ-104
EMP-07355,Victoria,Davis,Victoria Davis,28,American,Munich,Operations,Operations Analyst,L3,126374,19419,3689,2880,2113,10848,PRJ-103
EMP-07356,Michael,Johnson,Michael Johnson,47,Australian,Munich,Sales & Marketing,Sales & Marketing Analyst,L2,43197,5101,0,1708,3388,10380,PRJ-104
EMP-07357,John,Davis,John Davis,57,Canadian,Chennai,Product,Product Analyst,L4,64392,10151,4990,1339,3663,5687,PRJ-101
