employee_id,first_name,last_name,full_name,age,nationality,location,department,position,level,salary,bonus,arrears,conveyance_charge,monthly_lunch_plan,quarterly_spend_voucher
MIL-08089,Reginald,Griffith,Reginald Griffith,59,Canadian,Toronto,Product,Director,L7,416858,58020,0,4584,3465,4868
MIL-08090,Ronnie,Sanchez,Ronnie Sanchez,24,British,London,Sales & Marketing,Manager,L9,778034,84416,0,1611,3717,14539
MIL-08091,Theresa,Green,Theresa Green,29,American,New York,Finance,Manager,L10,806033,82848,0,3345,3111,12286
MIL-08092,Ashley,Knight,Ashley Knight,49,Canadian,Vancouver,HR,HR Associate,L6,273696,51486,0,3735,3632,11209
MIL-08093,Brianna,Morgan,Brianna Morgan,28,British,Manchester,Product,Associate PM,L8,562681,82788,0,4971,3773,5430
MIL-08094,Jessica,Haynes,Jessica Haynes,31,Indian,Chennai,Customer Support,Support Executive,L6,248687,42138,0,2154,1877,2243
MIL-08095,Jeremy,Jones,Jeremy Jones,52,British,Manchester,Sales & Marketing,Sales Executive,L6,255391,58290,0,1894,1591,14805
MIL-08096,Edward,Blanchard,Edward Blanchard,23,American,San Francisco,Engineering,Intern,L7,521399,74690,7019,4176,2464,9400
MIL-08097,Brandon,Wright,Brandon Wright,51,American,San Francisco,HR,HR Director,L8,509697,107963,0,3917,3161,7023
MIL-08098,David,Spears,David Spears,38,Indian,Chennai,Engineering,Engineering Manager,L9,792798,185661,0,3285,2471,12075
MIL-08099,Jennifer,Smith,Jennifer Smith,40,German,Berlin,Finance,Analyst,L2,20525,4033,0,2266,3174,5891
MIL-08100,Judy,Myers,Judy Myers,39,Indian,Bangalore,Finance,Director,L8,488388,89408,0,3639,3219,2580
MIL-08101,Michelle,Hughes,Michelle Hughes,25,Canadian,Vancouver,Data & AI,Data Analyst,L7,518026,70556,0,2877,3253,2535
MIL-08102,Dominique,Smith,Dominique Smith,59,German,Berlin,Sales & Marketing,Director,L1,35491,5403,0,4998,2652,6267
MIL-08103,Christopher,Carlson,Christopher Carlson,51,Canadian,Toronto,HR,HR Associate,L2,53527,5725,0,2484,3925,10685
MIL-08104,Taylor,Fernandez,Taylor Fernandez,37,British,Manchester,Product,Associate PM,L9,682645,96696,0,4032,2762,9775
MIL-08105,Marisa,Lopez,Marisa Lopez,23,Indian,Bangalore,Engineering,Junior Engineer,L4,94707,16615,0,2836,3768,14790
MIL-08106,Lisa,Stuart,Lisa Stuart,21,Indian,Hyderabad,Customer Support,Manager,L9,668661,108426,8975,3779,3433,8955
MIL-08107,Jodi,Barrett,Jodi Barrett,21,American,Chicago,HR,HR Associate,L10,455358,90275,7410,2404,1254,11443
MIL-08108,Rebekah,Krause,Rebekah Krause,32,British,London,Product,Director,L7,623652,105640,0,3210,2290,7417
MIL-08109,Caleb,Olson,Caleb Olson,55,Australian,Melbourne,Data & AI,AI Lead,L5,352638,49271,0,1967,3389,6827
MIL-08110,Jennifer,Curry,Jennifer Curry,32,German,Berlin,Data & AI,Data Scientist,L9,598672,72547,0,2935,1273,13314
MIL-08111,Cody,Jackson,Cody Jackson,22,Canadian,Toronto,Customer Support,Team Lead,L8,623531,91550,0,2287,1724,4573
MIL-08112,Amy,Hernandez,Amy Hernandez,53,Australian,Melbourne,HR,HR Director,L2,38409,8073,0,4372,1973,6204
MIL-08113,Emily,Drake,Emily Drake,32,Indian,Delhi,Finance,Director,L7,434117,48100,0,3131,2913,10855
MIL-08114,Amanda,Stephens,Amanda Stephens,59,British,Manchester,Finance,Director,L9,553705,79000,0,3246,1856,13064
MIL-08115,Allen,White,Allen White,52,Canadian,Toronto,Data & AI,Data Analyst,L10,554728,117028,0,2493,1878,3202
MIL-08116,Veronica,Schaefer,Veronica Schaefer,35,Indian,Bangalore,Sales & Marketing,Director,L2,56478,6396,0,4246,2535,8607
MIL-08117,Kenneth,Crawford,Kenneth Crawford,59,Australian,Melbourne,Operations,Director,L1,47000,11698,0,2132,3656,2128
MIL-08118,Jeffrey,Saunders,Jeffrey Saunders,47,American,Chicago,Operations,Director,L3,80158,13257,9260,4387,2699,9194
MIL-08119,Kristina,Baker,Kristina Baker,26,American,New York,Engineering,Intern,L2,31631,5397,0,3705,3073,2751
MIL-08120,Kathleen,Palmer,Kathleen Palmer,40,Australian,Melbourne,Operations,Director,L3,166083,25770,0,4337,3490,3017
MIL-08121,Cristian,Avila,Cristian Avila,33,British,London,Data & AI,AI Lead,L3,73423,8192,0,2455,1201,10104
MIL-08122,Jesus,Parks,Jesus Parks,21,Indian,Pune,Sales & Marketing,Director,L4,148296,21471,1418,3367,3751,3671
MIL-08123,Scott,Stanley,Scott Stanley,40,Indian,Chennai,Engineering,Engineering Manager,L8,769713,191933,0,2212,1800,14292
MIL-08124,Elizabeth,Fields,Elizabeth Fields,36,German,Berlin,HR,HR Associate,L5,310133,56047,0,4324,3618,4750
MIL-08125,Stephanie,Barnes,Stephanie Barnes,43,American,New York,Engineering,Junior Engineer,L9,554559,94885,0,4769,1263,3689
MIL-08126,Stacy,Mahoney,Stacy Mahoney,21,American,San Francisco,Finance,Manager,L8,673269,129996,0,4626,1646,7479
MIL-08127,Kristen,Johnson,Kristen Johnson,28,Canadian,Toronto,Engineering,Engineering Manager,L4,167231,20276,0,2549,2959,3178
MIL-08128,Denise,Ruiz,Denise Ruiz,27,Australian,Melbourne,Customer Support,Team Lead,L2,46227,8338,0,2154,3351,12419
MIL-08129,Stephen,Reed,Stephen Reed,51,Indian,Mumbai,Data & AI,Data Scientist,L8,758707,80580,8159,4599,2049,9144
MIL-08130,Donald,Andrews,Donald Andrews,60,Australian,Sydney,Finance,Senior Analyst,L8,609491,93207,0,1834,3351,14237
MIL-08131,Zachary,Smith,Zachary Smith,53,Canadian,Vancouver,Product,Senior PM,L3,144537,16685,0,3220,1516,6069
MIL-08132,Victoria,Mcmillan,Victoria Mcmillan,33,German,Berlin,HR,HR Director,L8,822300,187317,0,1941,3579,12355
MIL-08133,Melanie,Nash,Melanie Nash,52,British,London,HR,HR Director,L2,32952,7369,0,4383,1713,12700
MIL-08134,Joshua,Jones,Joshua Jones,43,Canadian,Toronto,Operations,Ops Manager,L8,693289,132519,4537,3003,2509,5814
MIL-08135,Stephanie,Bishop,Stephanie Bishop,39,Indian,Bangalore,Finance,Director,L9,873211,164384,0,3019,3105,13636
MIL-08136,Kenneth,Shields,Kenneth Shields,25,German,Munich,Operations,Director,L3,64529,10285,6336,3736,1994,12717
MIL-08137,Brent,Page,Brent Page,55,Indian,Mumbai,Engineering,Tech Lead,L3,66120,9514,0,2823,3819,10887
MIL-08138,Jimmy,Miller,Jimmy Miller,28,German,Munich,Product,Director,L6,271364,36563,0,3454,3064,13677
MIL-08139,Lance,Graham,Lance Graham,31,Indian,Hyderabad,Operations,Ops Executive,L8,821257,91443,0,3492,3226,2359
MIL-08140,Nathan,Bailey,Nathan Bailey,42,German,Munich,Customer Support,Manager,L5,269813,51243,9413,2029,2323,6315
MIL-08141,Becky,Johnson,Becky Johnson,41,Canadian,Toronto,Product,Director,L7,684233,146921,0,1965,2664,4507
MIL-08142,Jenna,Cook,Jenna Cook,22,German,Berlin,HR,HR Associate,L2,43584,7263,0,1582,3530,13163
MIL-08143,Brenda,Williams,Brenda Williams,32,Canadian,Toronto,Engineering,Engineering Manager,L5,258642,61616,0,1875,2978,10620
MIL-08144,Dawn,Barnett,Dawn Barnett,27,Canadian,Vancouver,Data & AI,AI Lead,L6,368533,59110,0,2422,2157,13103
MIL-08145,Stacy,Phillips,Stacy Phillips,32,American,San Francisco,Data & AI,Data Scientist,L6,314280,44133,9210,2504,2035,10382
MIL-08146,Susan,Gordon,Susan Gordon,39,British,London,Sales & Marketing,Marketing Associate,L5,304943,37788,0,2674,2615,3028
MIL-08147,Samantha,Johnson,Samantha Johnson,56,Australian,Sydney,HR,HR Manager,L1,31529,4095,0,1504,3635,4095
MIL-08148,Ellen,Wilson,Ellen Wilson,38,Canadian,Vancouver,Data & AI,Data Analyst,L1,50407,7296,1739,1512,1261,12115
MIL-08149,Paula,Carter,Paula Carter,33,Canadian,Vancouver,Data & AI,AI Lead,L8,862223,129818,0,3065,3199,2014
MIL-08150,Mercedes,Harris,Mercedes Harris,28,Indian,Pune,HR,HR Associate,L5,260678,44424,0,2313,2312,12724
MIL-08151,Steven,Stewart,Steven Stewart,33,German,Berlin,Sales & Marketing,Marketing Associate,L1,40693,5841,0,3292,2184,2416
MIL-08152,Emily,Taylor,Emily Taylor,40,German,Munich,Sales & Marketing,Sales Executive,L3,79997,8452,0,2041,1354,9990
MIL-08153,Samantha,Garza,Samantha Garza,29,American,New York,Sales & Marketing,Sales Executive,L10,698006,148409,0,3858,2245,7126
MIL-08154,Edward,Butler,Edward Butler,24,American,Chicago,HR,HR Director,L10,616952,110979,0,2033,2171,10517
MIL-08155,Donna,Schultz,Donna Schultz,40,Indian,Chennai,Sales & Marketing,Marketing Associate,L4,99943,24686,0,4812,3710,14929
MIL-08156,Kimberly,Suarez,Kimberly Suarez,50,British,London,Finance,Analyst,L8,804780,149201,0,3411,2583,8468
MIL-08157,Christopher,Stanley,Christopher Stanley,59,American,San Francisco,Sales & Marketing,Marketing Associate,L10,441285,92342,4851,3692,2888,6291
MIL-08158,Michael,Bush,Michael Bush,46,German,Munich,Operations,Director,L10,541888,134382,4773,3544,3509,6617
MIL-08159,Ryan,Delgado,Ryan Delgado,42,American,Chicago,Operations,Ops Executive,L4,130716,13715,0,2505,2304,13839
MIL-08160,Jeremiah,Washington,Jeremiah Washington,48,British,London,Engineering,Junior Engineer,L7,553266,136001,4190,2858,2627,6477
MIL-08161,Dean,Bryant,Dean Bryant,40,German,Berlin,Customer Support,Support Executive,L4,77492,14200,0,3883,1765,3660
MIL-08162,Teresa,Mills,Teresa Mills,21,Canadian,Vancouver,HR,HR Associate,L2,29277,4848,0,2648,3546,2404
MIL-08163,Carlos,Martinez,Carlos Martinez,29,German,Munich,Operations,Ops Manager,L2,26118,5024,0,2908,2198,3113
MIL-08164,John,Crosby,John Crosby,56,Canadian,Toronto,Customer Support,Manager,L2,27691,5264,0,1699,3388,12203
MIL-08165,Ana,Luna,Ana Luna,27,Canadian,Vancouver,Operations,Director,L3,177627,22286,0,4329,2309,14607
MIL-08166,Larry,Elliott,Larry Elliott,54,Indian,Bangalore,Customer Support,Manager,L5,333975,35050,0,2222,3202,6402
MIL-08167,Sarah,Wright,Sarah Wright,40,Australian,Sydney,Product,Associate PM,L5,319040,78325,0,2105,2475,3663
MIL-08168,Jose,Terry,Jose Terry,59,Canadian,Toronto,HR,HR Manager,L6,353410,67333,0,2256,3809,14997
MIL-08169,Sylvia,Martin,Sylvia Martin,31,American,San Francisco,Customer Support,Support Executive,L2,59154,13528,0,2803,1856,7115
MIL-08170,Mark,Jones,Mark Jones,51,Australian,Sydney,HR,HR Manager,L10,551447,84902,0,1846,1461,5438
MIL-08171,Thomas,Becker,Thomas Becker,38,Indian,Mumbai,Finance,Senior Analyst,L5,265095,63397,0,2822,3839,3272
MIL-08172,Vanessa,Scott,Vanessa Scott,51,Canadian,Vancouver,Data & AI,Data Analyst,L8,586591,68242,0,1615,2068,8715
MIL-08173,Brian,Davies,Brian Davies,38,Australian,Sydney,Product,Senior PM,L5,190709,29810,0,1882,3063,5399
MIL-08174,David,Scott,David Scott,47,American,San Francisco,Data & AI,AI Lead,L1,57907,8190,0,2198,3416,6332
MIL-08175,Cassandra,Rogers,Cassandra Rogers,46,Canadian,Toronto,Sales & Marketing,Sales Executive,L6,345240,74582,0,2997,3437,8405
MIL-08176,Diane,Morgan,Diane Morgan,52,Indian,Bangalore,Operations,Director,L4,130681,16016,8669,3795,2146,2641
MIL-08177,Daniel,Sanchez,Daniel Sanchez,46,American,Chicago,Data & AI,AI Lead,L5,275260,57431,0,1997,2199,8393
MIL-08178,Michelle,Ruiz,Michelle Ruiz,29,Canadian,Toronto,Finance,Director,L6,356967,45561,0,4348,2711,12560
MIL-08179,Kevin,Curry,Kevin Curry,55,Australian,Sydney,HR,HR Manager,L8,652961,91034,0,3410,1410,2855
MIL-08180,Abigail,Petty,Abigail Petty,43,German,Munich,Customer Support,Support Executive,L7,422569,87937,0,1684,2037,12364
MIL-08181,Valerie,Lucero,Valerie Lucero,51,Indian,Mumbai,Data & AI,Data Analyst,L10,421554,76151,0,1683,3667,2683
MIL-08182,Calvin,Walker,Calvin Walker,50,Canadian,Vancouver,Finance,Director,L3,116710,26345,0,2757,2391,14924
MIL-08183,Thomas,Williams,Thomas Williams,60,Canadian,Toronto,HR,HR Associate,L2,47012,8891,4211,3882,2496,10537
MIL-08184,Joseph,Reeves,Joseph Reeves,22,Canadian,Toronto,Finance,Director,L1,24064,5458,0,4696,2812,12611
MIL-08185,Julian,Stewart,Julian Stewart,59,British,Manchester,HR,HR Associate,L9,514996,120968,0,1849,2230,5521
MIL-08186,Charles,Munoz,Charles Munoz,40,Australian,Melbourne,Customer Support,Team Lead,L7,603971,148156,0,1709,2707,4828
MIL-08187,Krista,Doyle,Krista Doyle,58,Canadian,Toronto,Customer Support,Manager,L7,586232,138535,2797,3509,1595,14552
MIL-08188,Jessica,Briggs,Jessica Briggs,27,Canadian,Vancouver,Product,Product Manager,L1,41004,4164,2352,2496,1642,14542
MIL-08189,Juan,Richmond,Juan Richmond,52,Indian,Mumbai,Engineering,Senior Engineer,L3,69389,14094,0,1704,1377,2247
MIL-08190,Karen,Hayes,Karen Hayes,46,American,San Francisco,Finance,Manager,L2,47640,8436,0,4906,3156,11298
MIL-08191,Ashley,Chapman,Ashley Chapman,45,American,New York,Product,Associate PM,L10,483664,71124,0,4010,3311,14306
MIL-08192,James,Smith,James Smith,46,German,Berlin,Finance,Manager,L5,261733,58521,0,3621,3833,10325
MIL-08193,Jeffrey,Davis,Jeffrey Davis,44,British,Manchester,Engineering,Intern,L7,563835,90146,0,3684,3337,10280
MIL-08194,Amy,Smith,Amy Smith,45,British,London,HR,HR Director,L3,168790,35537,0,2976,1424,9388
MIL-08195,James,Palmer,James Palmer,25,Australian,Melbourne,Product,Product Manager,L2,37612,5241,0,4486,3195,2099
MIL-08196,Mike,Fox,Mike Fox,32,British,Manchester,Data & AI,Data Scientist,L10,875351,119418,0,4552,1405,6945
MIL-08197,Christian,Cook,Christian Cook,32,German,Berlin,Customer Support,Team Lead,L10,482067,64443,0,3451,1986,7956
MIL-08198,Judy,Hall,Judy Hall,33,German,Munich,Customer Support,Support Executive,L10,408607,61687,0,3279,1873,8683
MIL-08199,Joseph,Rodriguez,Joseph Rodriguez,48,Indian,Delhi,Engineering,Intern,L6,214990,42830,0,4701,1661,5618
MIL-08200,Mike,York,Mike York,27,American,San Francisco,Product,Product Manager,L2,30807,4191,8217,2941,1254,4153
MIL-08201,Justin,Jackson,Justin Jackson,52,Indian,Hyderabad,HR,HR Director,L1,57359,13122,2692,2449,3543,6139
MIL-08202,Stephanie,Jennings,Stephanie Jennings,59,Australian,Sydney,Operations,Ops Executive,L4,156196,36797,0,3038,1932,8038
MIL-08203,Heather,Burton,Heather Burton,51,American,Chicago,Sales & Marketing,Manager,L3,165647,35015,0,4610,2261,5493
MIL-08204,Douglas,Long,Douglas Long,42,Canadian,Vancouver,Finance,Senior Analyst,L7,684762,169150,5064,2710,2086,8521
MIL-08205,Tiffany,Harris,Tiffany Harris,22,German,Munich,Finance,Analyst,L2,23053,3050,0,4568,3721,11368
MIL-08206,Tara,Smith,Tara Smith,50,Indian,Hyderabad,HR,HR Director,L7,476181,65470,0,1740,2270,4007
MIL-08207,Erin,Parks,Erin Parks,28,Canadian,Vancouver,Product,Product Manager,L5,228325,40558,0,3015,2732,3990
MIL-08208,Maria,Chase,Maria Chase,30,German,Berlin,Operations,Ops Executive,L1,29585,5870,0,4612,2051,5935
MIL-08209,Brooke,Wu,Brooke Wu,43,British,Manchester,Finance,Senior Analyst,L7,424599,69635,0,4234,2687,14781
MIL-08210,Jill,Wong,Jill Wong,44,German,Berlin,Data & AI,Data Analyst,L8,587706,74567,0,1507,2980,4851
MIL-08211,Tammy,Mason,Tammy Mason,21,Indian,Chennai,Operations,Ops Executive,L6,239600,25917,0,4220,2030,13898
MIL-08212,Ian,Patterson,Ian Patterson,44,Canadian,Vancouver,Engineering,Intern,L6,207606,41879,0,2849,1397,5510
MIL-08213,Mark,Shelton,Mark Shelton,33,Indian,Hyderabad,Customer Support,Manager,L2,36973,7908,0,3569,2705,7366
MIL-08214,Justin,Berry,Justin Berry,46,Australian,Melbourne,Sales & Marketing,Sales Executive,L4,167941,38906,0,1659,1529,11004
MIL-08215,Ryan,Hernandez,Ryan Hernandez,55,British,Manchester,Data & AI,AI Lead,L4,100237,13350,0,2185,3521,8303
MIL-08216,Sarah,Quinn,Sarah Quinn,38,British,London,HR,HR Director,L5,360132,70920,0,4385,3305,5810
MIL-08217,Olivia,Cabrera,Olivia Cabrera,46,Indian,Mumbai,Product,Associate PM,L8,759409,134443,5289,3338,1294,5404
MIL-08218,Stephen,Powers,Stephen Powers,58,Canadian,Vancouver,Engineering,Tech Lead,L10,854008,135560,8716,4985,1975,8445
MIL-08219,Kelly,Russell,Kelly Russell,26,German,Berlin,Sales & Marketing,Sales Executive,L1,32626,8008,0,4097,3286,2842
MIL-08220,Dylan,Steele,Dylan Steele,48,British,Manchester,Sales & Marketing,Sales Executive,L6,307204,42193,0,1921,2673,8890
MIL-08221,Courtney,Walker,Courtney Walker,44,German,Munich,HR,HR Director,L1,41655,8729,0,3316,2243,2559
MIL-08222,Rebecca,Smith,Rebecca Smith,28,British,Manchester,Customer Support,Manager,L5,307917,75539,8404,3069,1940,4196
MIL-08223,Crystal,Hill,Crystal Hill,36,American,Chicago,Product,Senior PM,L8,487311,90136,0,3661,2687,12521
MIL-08224,Mary,Ayala,Mary Ayala,28,Canadian,Toronto,Data & AI,Data Scientist,L2,36398,5151,0,3760,2832,6021
MIL-08225,Shelley,Thompson,Shelley Thompson,23,British,London,Product,Director,L7,553775,87393,0,3525,3449,5674
MIL-08226,Jeremy,Brown,Jeremy Brown,23,American,San Francisco,Data & AI,Data Scientist,L7,480713,75828,0,4698,3217,9189
MIL-08227,Justin,Cooper,Justin Cooper,28,Indian,Delhi,Operations,Director,L4,147958,18751,0,1983,2150,10435
MIL-08228,Amber,Griffin,Amber Griffin,22,Canadian,Vancouver,Data & AI,Data Scientist,L4,106472,25267,8902,2505,2342,10976
MIL-08229,Cristian,Brown,Cristian Brown,32,American,San Francisco,HR,HR Associate,L4,159447,19597,0,1900,3276,4520
MIL-08230,Sharon,Johnston,Sharon Johnston,21,American,New York,Operations,Ops Executive,L5,207748,33705,0,2878,1707,13231
MIL-08231,Bradley,Holmes,Bradley Holmes,54,German,Munich,HR,HR Director,L3,70184,13878,0,1902,1314,2633
MIL-08232,Deborah,Vega,Deborah Vega,25,American,Chicago,HR,HR Director,L5,303400,72769,8508,2700,2357,10843
MIL-08233,Stephen,Gibson,Stephen Gibson,48,American,San Francisco,Operations,Ops Executive,L3,152128,15813,0,4263,2147,14516
MIL-08234,Melinda,Clark,Melinda Clark,57,Indian,Mumbai,Customer Support,Team Lead,L4,127944,20145,1962,3099,3101,13176
MIL-08235,Brandon,Jackson,Brandon Jackson,40,Canadian,Toronto,Engineering,Tech Lead,L10,513872,72332,0,2850,1472,10846
MIL-08236,Matthew,Wright,Matthew Wright,51,American,San Francisco,Finance,Senior Analyst,L6,374313,56279,0,2246,2889,6328
MIL-08237,Tammy,Farmer,Tammy Farmer,30,German,Munich,Finance,Director,L4,75588,16846,0,4929,2189,14774
MIL-08238,Kristine,Williams,Kristine Williams,58,British,London,Data & AI,AI Lead,L2,38030,6972,5811,4142,3423,10145
MIL-08239,Timothy,Ewing,Timothy Ewing,60,German,Berlin,HR,HR Director,L5,320545,60146,0,2589,2605,9138
MIL-08240,Anna,Rice,Anna Rice,44,American,Chicago,Data & AI,AI Lead,L1,26657,3382,7291,3136,2582,14943
MIL-08241,Shawna,Villarreal,Shawna Villarreal,33,German,Berlin,Engineering,Engineering Manager,L6,342448,59895,0,4561,2744,7648
MIL-08242,Alexander,Griffith,Alexander Griffith,35,Canadian,Vancouver,Product,Associate PM,L7,869267,110614,0,2642,1676,12092
MIL-08243,Kristen,Rodriguez,Kristen Rodriguez,52,German,Berlin,Engineering,Engineering Manager,L8,578293,133357,0,2690,2755,14837
MIL-08244,Chase,Garcia,Chase Garcia,31,Canadian,Vancouver,Finance,Director,L2,52919,11962,5660,3316,1654,6045
MIL-08245,Victoria,Carroll,Victoria Carroll,34,Canadian,Vancouver,HR,HR Manager,L5,338691,75929,0,2503,1787,12815
MIL-08246,Charles,Weaver,Charles Weaver,31,German,Munich,Engineering,Tech Lead,L8,433470,51659,0,4544,3352,13892
MIL-08247,Isabel,Jimenez,Isabel Jimenez,24,Indian,Mumbai,Operations,Ops Executive,L1,22973,5617,0,4633,1650,11974
MIL-08248,Tracey,Dominguez,Tracey Dominguez,41,Canadian,Toronto,HR,HR Manager,L2,48699,8117,0,2204,2379,2689
MIL-08249,Elizabeth,Miller,Elizabeth Miller,40,Australian,Sydney,Engineering,Engineering Manager,L2,46067,9766,3895,4285,1835,8463
MIL-08250,Diane,Estrada,Diane Estrada,60,Canadian,Toronto,Sales & Marketing,Manager,L9,494668,85391,1503,3886,1846,12893
MIL-08251,Angela,Lopez,Angela Lopez,35,British,Manchester,Customer Support,Team Lead,L2,32021,5851,0,4497,1826,11617
MIL-08252,Yolanda,Kim,Yolanda Kim,31,British,Manchester,Customer Support,Manager,L5,347663,63825,0,2492,3656,4353
MIL-08253,Stacy,Robinson,Stacy Robinson,30,Australian,Melbourne,Engineering,Tech Lead,L5,322429,53526,0,3424,1367,9954
MIL-08254,Steve,Rodriguez,Steve Rodriguez,58,Indian,Delhi,Operations,Director,L9,535306,65538,9083,2947,3305,7043
MIL-08255,Krista,Harmon,Krista Harmon,21,Canadian,Vancouver,Operations,Ops Manager,L4,147191,24899,0,3901,1793,4045
MIL-08256,Erin,Brock,Erin Brock,45,British,London,Finance,Analyst,L10,435257,75086,0,4998,2162,9672
MIL-08257,Amy,Martin,Amy Martin,25,American,Chicago,HR,HR Director,L10,413422,64938,0,4686,2447,13091
MIL-08258,Kimberly,Rogers,Kimberly Rogers,38,Canadian,Vancouver,Engineering,Tech Lead,L4,108345,12066,0,2656,3941,4078
MIL-08259,Kelsey,Young,Kelsey Young,37,Indian,Hyderabad,Data & AI,Data Scientist,L3,76646,15440,0,1741,1202,10168
MIL-08260,Michael,Sharp,Michael Sharp,21,German,Berlin,Customer Support,Support Executive,L8,842626,88451,0,3790,2351,10130
MIL-08261,Justin,Chase,Justin Chase,43,German,Munich,Operations,Ops Manager,L5,332468,58771,0,4478,3784,3510
MIL-08262,Barbara,Juarez,Barbara Juarez,49,Indian,Mumbai,Operations,Ops Executive,L6,220507,48353,0,2770,2210,13923
MIL-08263,Leslie,Garcia,Leslie Garcia,47,Canadian,Toronto,Customer Support,Manager,L2,58036,7727,0,3635,1246,9240
MIL-08264,Kevin,Mercer,Kevin Mercer,58,Canadian,Vancouver,Data & AI,AI Lead,L10,874751,106719,9858,4069,3398,13971
